Date,BTC_USD,MSTR,MTPLF_USD,RSI,Signal
2020-12-29,27125.3841206515,36.6069984436035,0.541062801932367,84.27624661189553,EXIT
2020-12-30,27424.5389546067,38.9970016479492,0.532378278966218,84.7315389570637,EXIT
2021-01-04,33008.2262034893,42.5219993591309,0.53299738346739,90.34880471712896,EXIT
2021-01-05,31515.5759666584,42.8629989624023,0.53554040895813,81.6960855807822,EXIT
2021-01-06,34082.2060490442,48.0550003051758,0.561743341404358,84.4532341167154,EXIT
2021-01-07,36933.5201373091,53.5750007629395,0.568181818181818,86.8271364315851,EXIT
2021-01-08,39547.0840813557,53.1640014648438,0.577533930118394,88.55258827243655,EXIT
2021-01-12,35669.9066866335,51.423999786377,0.57642424824671,73.22863519182475,EXIT
2021-01-13,33938.3358781009,51.9259986877441,0.577422769704552,67.60212429479711,NA
2021-01-14,37456.0077254864,63.0999984741211,0.58846228053251,72.26437783536453,EXIT
2021-01-15,39232.7499714035,57.806999206543,0.56840077071291,74.27782754783028,EXIT
2021-01-19,36595.4647692826,59.2210006713867,0.577700751010976,66.55460837444359,NA
2021-01-21,35587.4892027355,52.0460014343262,0.579318335425316,63.82314755556346,NA
2021-01-22,30913.6957360538,57.7029991149902,0.587895142636854,52.96802318738736,NA
2021-01-25,32273.5173503293,57.1419982910156,0.59741761418385,55.34759359908169,NA
2021-01-26,32375.3200629815,55.9809989929199,0.588292024303211,55.52899655100135,NA
2021-01-27,32582.1094450212,54.0099983215332,0.586031319050821,55.92072712714006,NA
2021-01-28,30445.5258651135,57.8380012512207,0.56562170453456,50.92898755500101,NA
2021-01-29,33128.3475286115,61.7309989929199,0.554281345565749,56.21427113826765,NA
2021-02-01,33064.7867670151,63.4560012817383,0.552538820615414,56.060214646628886,NA
2021-02-02,33405.9903571433,68.7919998168945,0.551907888476544,56.74550380389691,NA
2021-02-03,35485.9859338244,74.1190032958984,0.552118039029034,60.76291400751898,NA
2021-02-04,37494.7176246043,76.5589981079102,0.550128047045433,64.21919636234037,NA
2021-02-05,36816.5080820341,80.5999984741211,0.559559939301973,62.22617380670503,NA
2021-02-08,38833.3402645553,104.099998474121,0.579903032607662,65.64107015348337,NA
2021-02-09,46307.5741215939,127.293998718262,0.573504110112789,74.75095839218928,EXIT
2021-02-10,46569.56483,97.447998046875,0.58278398777109,75.0011640336436,EXIT
2021-02-12,47815.9617555432,103.430999755859,0.581284543548695,76.20903203213147,EXIT
2021-02-16,47898.4870276331,95.5,0.566679259539101,76.29071535905702,EXIT
2021-02-17,49238.1369067249,94.1800003051758,0.614192572994425,77.6332141788388,EXIT
2021-02-18,52143.6788446198,92.7779998779297,0.586621250827893,80.24582584978496,EXIT
2021-02-19,51733.075539032,96.3720016479492,0.577760939571889,78.844235158327,EXIT
2021-02-22,57669.3035269179,87.5999984741211,0.571102227298686,83.3673123503661,EXIT
2021-02-24,48691.8948317044,81.7689971923828,0.604286658483618,61.835953520431964,NA
2021-02-25,49849.3787135831,73.161003112793,0.593108642440218,63.15717962391602,NA
2021-02-26,46992.6654500485,75.0410003662109,0.581395348837209,57.83544523247343,NA
2021-03-01,44970.1634599467,78.2440032958984,0.590551181102362,54.34412218645113,NA
2021-03-02,49787.3399594967,74.8499984741211,0.571428571428571,60.465637945774866,NA
2021-03-03,48532.236789817,73.1569976806641,0.579872802095024,58.27331976517138,NA
2021-03-04,50577.457469152,64.5660018920898,0.557724484104852,60.769436676958136,NA
2021-03-05,48727.4512008012,62.023998260498,0.563562453806356,57.4232034030104,NA
2021-03-08,51313.0926202736,62.4189987182617,0.569225119353654,60.681895691942294,NA
2021-03-09,52328.5359126325,71.5989990234375,0.570692194403535,61.91471559077346,NA
2021-03-10,54700.2734392774,75.6549987792969,0.561797752808989,64.69885804783718,NA
2021-03-11,56020.4877195857,80.375,0.571744743637034,66.1808943859086,NA
2021-03-12,57788.8681032951,78.4000015258789,0.569486543584091,68.1120306008218,NA
2021-03-15,59428.9675660278,76.9010009765625,0.568233892402163,69.8325837283126,NA
2021-03-16,55805.3292492343,72.4290008544922,0.568755160077057,61.88741854452974,NA
2021-03-17,56830.2533350762,77.0989990234375,0.558505768174327,63.164000830719395,NA
2021-03-18,59014.925632051,73.2050018310547,0.568963935027989,65.79403606960294,NA
2021-03-19,57922.4095926291,77.7040023803711,0.560404225999081,63.35782141195183,NA
2021-03-22,57573.5393447787,72.4560012817383,0.561332474463973,62.56119472244875,NA
