"Date","BTC_USD","MSTR","MTPLF_USD"
2023-07-13,30407.4163143599,46.1829986572266,0.166497755899812
2023-07-14,31446.0149710716,45.8860015869141,0.165777713709096
2023-07-18,30147.8600792115,44.5800018310547,0.165539081617965
2023-07-19,29848.0322725053,45.310001373291,0.164567830566686
2023-07-20,29919.8748382552,44.0830001831055,0.156706318113826
2023-07-21,29787.0415303557,43.6650009155273,0.162257495590829
2023-07-24,30057.9567187146,43.0940017700195,0.162901055315532
2023-07-25,29184.9019130577,43.681999206543,0.163224753388688
2023-07-26,29222.9746303835,44.3460006713867,0.15668399686632
2023-07-27,29363.6729079786,42.6150016784668,0.163085868254981
2023-07-28,29200.2440012913,43.4609985351562,0.156338828880045
2023-07-31,29277.7558102727,43.7879981994629,0.161766774511183
2023-08-01,29233.1363655804,43.4980010986328,0.160457653132412
2023-08-02,29537.1097469274,40.7330017089844,0.160603309824733
2023-08-03,29146.6362708436,38.9910011291504,0.161494172166831
2023-08-04,29176.1505965854,37.6969985961914,0.155159038013964
2023-08-07,29044.2043755776,37.0820007324219,0.154440154440154
2023-08-08,29178.1477518731,38.9480018615723,0.153663476985402
2023-08-09,29779.5616712509,37.7840003967285,0.160189441426383
2023-08-10,29585.4880773792,37.8009986877441,0.152354570637119
2023-08-14,29284.9697137438,38.882999420166,0.158293186510668
2023-08-15,29400.5868041911,37.6150016784668,0.15130674002751
2023-08-16,29170.4903970606,36.9669990539551,0.150881283862561
2023-08-17,28754.1970211126,34.6790008544922,0.150519978106185
2023-08-18,26501.5872699197,32.8619995117188,0.151567344126765
2023-08-21,26160.7004198182,33.5250015258789,0.143579926158895
2023-08-22,26119.0059585952,32.951000213623,0.150901982303313
2023-08-23,26033.6754065858,34.6399993896484,0.152122804591343
2023-08-24,26450.0086246135,33.6559982299805,0.150943396226415
2023-08-25,26134.934254516,33.6049995422363,0.15712529034021
2023-08-28,26082.7171782185,34.4370002746582,0.157103825136612
2023-08-29,26109.2698239287,38.1520004272461,0.157523457297445
2023-08-30,27730.5037355055,37.1679992675781,0.150746882280389
2023-08-31,27297.2614384804,35.7529983520508,0.157880285557386
2023-09-01,25927.4170057793,35.1479988098145,0.150478796169631
2023-09-05,25829.3647729413,34.9249992370605,0.142247510668563
2023-09-06,25784.4135198304,35.0699996948242,0.14222824246529
2023-09-07,25752.9584185894,35.306999206543,0.142730918235574
2023-09-08,26192.3334330906,35.6279983520508,0.14895057549086
2023-09-11,25834.5800985629,34.2680015563965,0.150211661887205
2023-09-12,25133.3031065665,34.7760009765625,0.135943447525829
2023-09-13,25866.8066631581,34.1839981079102,0.142421159715158
2023-09-14,26223.4360756609,34.6399993896484,0.142692124753686
2023-09-15,26531.3955662633,34.0779991149902,0.142055063248326
2023-09-19,26741.461110949,33.9259986877441,0.142083897158322
2023-09-20,27219.2968746342,33.3470001220703,0.142141600108298
2023-09-21,27115.8464469708,32.6059989929199,0.135666802333469
2023-09-22,26561.1334541987,32.2809982299805,0.134916351861846
2023-09-25,26249.5628978452,32.7599983215332,0.134462821029985
2023-09-26,26298.6346782812,31.7299995422363,0.134318334452653
2023-09-27,26204.757590836,31.5629997253418,0.127107305325127
2023-09-28,26350.1468954281,32.8919982910156,0.127362917281137
2023-09-29,27009.0137507249,32.8279991149902,0.127149836043632
2023-10-02,27967.5105790871,32.9490013122559,0.126835781041389
2023-10-03,27615.0648850953,31.132999420166,0.127379994636632
2023-10-04,27439.1219467051,32.0400009155273,0.12766243364913
2023-10-05,27792.1112772493,32.3419990539551,0.134689204660246
2023-10-06,27435.8746151351,34.0629997253418,0.127448349879259
2023-10-10,27593.7825344397,34.0460014343262,0.127842820616337
2023-10-11,27392.2477027325,33.4609985351562,0.127371455386472
2023-10-12,26842.1904390924,32.3600006103516,0.126912029924521
2023-10-13,26729.1372058151,31.82200050354,0.126988370538698
2023-10-16,27150.297001407,32.5800018310547,0.127030821688841
2023-10-17,28513.3099324774,33.5410003662109,0.133591610446864
2023-10-18,28417.7217516998,32.9140014648438,0.126784999332711
2023-10-19,28328.2451981348,34.2350006103516,0.126734258271078
2023-10-20,28715.748142408,34.8040008544922,0.126793460126793
2023-10-23,30019.3805008635,37.7490005493164,0.126852717318734
2023-10-24,32953.262760831,42.4869995117188,0.120128136679124
2023-10-25,33846.7242573322,43.3219985961914,0.12671735360811
2023-10-26,34471.986031672,41.3450012207031,0.126296197819729
2023-10-27,34174.4515529126,40.6759986877441,0.120320855614973
2023-10-30,34556.2428147616,42.0219993591309,0.12750822092477
2023-10-31,34498.7039194641,42.3390007019043,0.118843258946256
2023-11-01,34672.2892841885,42.6669998168945,0.119236883942766
2023-11-02,35457.4549121055,45.3629989624023,0.126262626262626
2023-11-06,35061.9287491958,45.9630012512207,0.126861187153636
2023-11-07,35031.2688820871,47.3549995422363,0.119625174453379
2023-11-08,35436.5376295796,47.4500007629395,0.119387145983949
2023-11-09,35795.0806307102,49.4070014953613,0.125794491525424
2023-11-13,37067.6969821201,50.4879989624023,0.125362892583795
2023-11-14,36549.1620482984,48,0.126036484245439
2023-11-15,35545.2014334541,50.5950012207031,0.119150062884755
2023-11-16,37903.6624516629,48.9080009460449,0.112889302078491
2023-11-17,36201.5161114614,48.6220016479492,0.120144173007609
2023-11-20,37413.9946079053,50.8530006408691,0.121408336705787
2023-11-21,37489.298470802,49.3040008544922,0.114958074114147
2023-11-22,35965.3603606808,50.7879981994629,0.106901850738291
2023-11-24,37293.3161274267,52.023998260498,0.113659156247911
2023-11-27,37491.8381860081,49.5379981994629,0.114178252401101
2023-11-28,37250.1690514811,50.5870018005371,0.108540804558714
2023-11-29,37802.2360437747,50.7099990844727,0.10855553293982
2023-11-30,37810.3464165413,49.8300018310547,0.108203151416785
2023-12-01,37711.8183758527,52.7680015563965,0.115646258503401
2023-12-04,39960.2754204105,56.3219985961914,0.108732585796806
2023-12-05,41974.3317725433,57.75,0.108651364932772
2023-12-06,44105.9447725994,56.8889999389648,0.101929872247893
2023-12-07,43788.2888082523,57.109001159668,0.104094378903539
2023-12-08,43270.1195597075,59.9389991760254,0.110436223081171
2023-12-11,43757.9599376192,55.5800018310547,0.102452018304761
2023-12-12,41200.9627261017,55.8320007324219,0.103128222756961
2023-12-13,41450.8193873774,58.5999984741211,0.103327133705311
2023-12-14,42931.7618260325,58.2369995117188,0.0989189571115665
2023-12-15,43009.5954563739,57.0410003662109,0.105782792665726
2023-12-18,41410.8196345759,57.189998626709,0.0978747203579418
2023-12-19,42684.1825546834,57.1300010681152,0.0974794596852806
2023-12-20,42250.2061827975,57.3470001220703,0.11128886415803
2023-12-21,43634.1241684964,58.1949996948242,0.105514912774339
2023-12-22,43849.6995993962,61.923999786377,0.105189340813464
2023-12-26,43638.2363022009,60.3889999389648,0.105277933745087
2023-12-27,42516.4269402825,67.0709991455078,0.105596620908131
2023-12-28,43418.4677750429,66.7880020141602,0.113410830734335
2023-12-29,42600.6506331562,63.1619987487793,0.120635821742833
2024-01-04,42821.558989158,65.5810012817383,0.110657721834152
2024-01-05,44195.5785620997,63.1080017089844,0.117630777747025
2024-01-09,46936.1855612175,57.7290000915527,0.117769310703152
